STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,UNIT_MEASURE,Unit of measure,ACTIVITY,Economic activity,ADJUSTMENT,Adjustment,TRANSFORMATION,Transformation,TIME_HORIZ,Time horizon,METHODOLOGY,Calculation methodology,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals,BASE_PER,Base period
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),Composite leading indicators,I,IND,India,M,Monthly,LI,Composite leading indicator (CLI),IX,Index,_Z,Not applicable,NOR,Normalized,IX,Index,_Z,Not applicable,H,OECD harmonised,1999-04,,100.7336,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),Composite leading indicators,I,IND,India,M,Monthly,LI,Composite leading indicator (CLI),IX,Index,_Z,Not applicable,NOR,Normalized,IX,Index,_Z,Not applicable,H,OECD harmonised,1999-05,,101.0453,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),Composite leading indicators,I,IND,India,M,Monthly,LI,Composite leading indicator (CLI),IX,Index,_Z,Not applicable,NOR,Normalized,IX,Index,_Z,Not applicable,H,OECD harmonised,1999-06,,101.3694,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),Composite leading indicators,I,IND,India,M,Monthly,LI,Composite leading indicator (CLI),IX,Index,_Z,Not applicable,TR,Trend restored,IX,Index,_Z,Not applicable,H,OECD harmonised,2020-03,,114.1137,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),Composite leading indicators,I,IND,India,M,Monthly,LI,Composite leading indicator (CLI),IX,Index,_Z,Not applicable,TR,Trend restored,IX,Index,_Z,Not applicable,H,OECD harmonised,2020-04,,82.52575,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),Composite leading indicators,I,IND,India,M,Monthly,LI,Composite leading indicator (CLI),IX,Index,_Z,Not applicable,TR,Trend restored,IX,Index,_Z,Not applicable,H,OECD harmonised,2020-05,,105.9616,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),Composite leading indicators,I,IND,India,M,Monthly,LI,Composite leading indicator (CLI),IX,Index,_Z,Not applicable,TR,Trend restored,IX,Index,_Z,Not applicable,H,OECD harmonised,2020-06,,119.1055,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),Composite leading indicators,I,IND,India,M,Monthly,LI,Composite leading indicator (CLI),IX,Index,_Z,Not applicable,TR,Trend restored,IX,Index,_Z,Not applicable,H,OECD harmonised,2020-07,,125.8619,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),Composite leading indicators,I,IND,India,M,Monthly,LI,Composite leading indicator (CLI),IX,Index,_Z,Not applicable,TR,Trend restored,IX,Index,_Z,Not applicable,H,OECD harmonised,2020-08,,128.5531,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),Composite leading indicators,I,IND,India,M,Monthly,LI,Composite leading indicator (CLI),IX,Index,_Z,Not applicable,TR,Trend restored,IX,Index,_Z,Not applicable,H,OECD harmonised,2020-09,,132.7521,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),Composite leading indicators,I,IND,India,M,Monthly,LI,Composite leading indicator (CLI),IX,Index,_Z,Not applicable,TR,Trend restored,IX,Index,_Z,Not applicable,H,OECD harmonised,2020-10,,135.2565,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),Composite leading indicators,I,IND,India,M,Monthly,LI,Composite leading indicator (CLI),IX,Index,_Z,Not applicable,TR,Trend restored,IX,Index,_Z,Not applicable,H,OECD harmonised,2020-11,,135.9705,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),Composite leading indicators,I,IND,India,M,Monthly,LI,Composite leading indicator (CLI),IX,Index,_Z,Not applicable,TR,Trend restored,IX,Index,_Z,Not applicable,H,OECD harmonised,2020-12,,136.6897,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),Composite leading indicators,I,IND,India,M,Monthly,LI,Composite leading indicator (CLI),IX,Index,_Z,Not applicable,TR,Trend restored,IX,Index,_Z,Not applicable,H,OECD harmonised,2014-11,,96.72984,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),Composite leading indicators,I,IND,India,M,Monthly,LI,Composite leading indicator (CLI),IX,Index,_Z,Not applicable,TR,Trend restored,IX,Index,_Z,Not applicable,H,OECD harmonised,2014-12,,97.38567,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),Composite leading indicators,I,IND,India,M,Monthly,LI,Composite leading indicator (CLI),IX,Index,_Z,Not applicable,TR,Trend restored,GY,"Growth rate, over 1 year",_Z,Not applicable,H,OECD harmonised,2008-02,,8.850973,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),Composite leading indicators,I,IND,India,M,Monthly,LI,Composite leading indicator (CLI),IX,Index,_Z,Not applicable,TR,Trend restored,GY,"Growth rate, over 1 year",_Z,Not applicable,H,OECD harmonised,2008-03,,8.249887,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),Composite leading indicators,I,IND,India,M,Monthly,LI,Composite leading indicator (CLI),IX,Index,_Z,Not applicable,TR,Trend restored,GY,"Growth rate, over 1 year",_Z,Not applicable,H,OECD harmonised,2008-04,,7.584877,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),Composite leading indicators,I,IND,India,M,Monthly,LI,Composite leading indicator (CLI),IX,Index,_Z,Not applicable,TR,Trend restored,GY,"Growth rate, over 1 year",_Z,Not applicable,H,OECD harmonised,2008-05,,6.890311,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),Composite leading indicators,I,IND,India,M,Monthly,LI,Composite leading indicator (CLI),IX,Index,_Z,Not applicable,TR,Trend restored,GY,"Growth rate, over 1 year",_Z,Not applicable,H,OECD harmonised,2008-06,,6.212017,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),Composite leading indicators,I,IND,India,M,Monthly,LI,Composite leading indicator (CLI),IX,Index,_Z,Not applicable,TR,Trend restored,GY,"Growth rate, over 1 year",_Z,Not applicable,H,OECD harmonised,2008-07,,5.599476,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),Composite leading indicators,I,IND,India,M,Monthly,LI,Composite leading indicator (CLI),IX,Index,_Z,Not applicable,TR,Trend restored,GY,"Growth rate, over 1 year",_Z,Not applicable,H,OECD harmonised,2008-08,,5.095009,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),Composite leading indicators,I,IND,India,M,Monthly,LI,Composite leading indicator (CLI),IX,Index,_Z,Not applicable,TR,Trend restored,GY,"Growth rate, over 1 year",_Z,Not applicable,H,OECD harmonised,2008-09,,4.733622,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),Composite leading indicators,I,IND,India,M,Monthly,LI,Composite leading indicator (CLI),IX,Index,_Z,Not applicable,TR,Trend restored,GY,"Growth rate, over 1 year",_Z,Not applicable,H,OECD harmonised,2008-10,,4.541379,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),Composite leading indicators,I,IND,India,M,Monthly,LI,Composite leading indicator (CLI),IX,Index,_Z,Not applicable,TR,Trend restored,GY,"Growth rate, over 1 year",_Z,Not applicable,H,OECD harmonised,2008-11,,4.537082,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),Composite leading indicators,I,IND,India,M,Monthly,LI,Composite leading indicator (CLI),IX,Index,_Z,Not applicable,TR,Trend restored,GY,"Growth rate, over 1 year",_Z,Not applicable,H,OECD harmonised,2008-12,,4.726315,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),Composite leading indicators,I,IND,India,M,Monthly,LI,Composite leading indicator (CLI),IX,Index,_Z,Not applicable,TR,Trend restored,GY,"Growth rate, over 1 year",_Z,Not applicable,H,OECD harmonised,2009-01,,5.101913,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),Composite leading indicators,I,IND,India,M,Monthly,LI,Composite leading indicator (CLI),IX,Index,_Z,Not applicable,TR,Trend restored,GY,"Growth rate, over 1 year",_Z,Not applicable,H,OECD harmonised,2009-02,,5.643538,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),Composite leading indicators,I,IND,India,M,Monthly,LI,Composite leading indicator (CLI),IX,Index,_Z,Not applicable,TR,Trend restored,GY,"Growth rate, over 1 year",_Z,Not applicable,H,OECD harmonised,2009-03,,6.322511,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),Composite leading indicators,I,IND,India,M,Monthly,LI,Composite leading indicator (CLI),IX,Index,_Z,Not applicable,TR,Trend restored,GY,"Growth rate, over 1 year",_Z,Not applicable,H,OECD harmonised,2009-04,,7.101985,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),Composite leading indicators,I,IND,India,M,Monthly,LI,Composite leading indicator (CLI),IX,Index,_Z,Not applicable,TR,Trend restored,GY,"Growth rate, over 1 year",_Z,Not applicable,H,OECD harmonised,2009-05,,7.939721,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),Composite leading indicators,I,IND,India,M,Monthly,LI,Composite leading indicator (CLI),IX,Index,_Z,Not applicable,TR,Trend restored,GY,"Growth rate, over 1 year",_Z,Not applicable,H,OECD harmonised,2009-06,,8.787919,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),Composite leading indicators,I,IND,India,M,Monthly,LI,Composite leading indicator (CLI),IX,Index,_Z,Not applicable,TR,Trend restored,GY,"Growth rate, over 1 year",_Z,Not applicable,H,OECD harmonised,2009-07,,9.599675,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),Composite leading indicators,I,IND,India,M,Monthly,LI,Composite leading indicator (CLI),IX,Index,_Z,Not applicable,TR,Trend restored,GY,"Growth rate, over 1 year",_Z,Not applicable,H,OECD harmonised,2009-08,,10.33539,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),Composite leading indicators,I,IND,India,M,Monthly,LI,Composite leading indicator (CLI),IX,Index,_Z,Not applicable,TR,Trend restored,GY,"Growth rate, over 1 year",_Z,Not applicable,H,OECD harmonised,2009-09,,10.96254,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),Composite leading indicators,I,IND,India,M,Monthly,LI,Composite leading indicator (CLI),IX,Index,_Z,Not applicable,TR,Trend restored,GY,"Growth rate, over 1 year",_Z,Not applicable,H,OECD harmonised,2009-10,,11.45823,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),Composite leading indicators,I,IND,India,M,Monthly,LI,Composite leading indicator (CLI),IX,Index,_Z,Not applicable,TR,Trend restored,GY,"Growth rate, over 1 year",_Z,Not applicable,H,OECD harmonised,2009-11,,11.80714,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),Composite leading indicators,I,IND,India,M,Monthly,LI,Composite leading indicator (CLI),IX,Index,_Z,Not applicable,TR,Trend restored,GY,"Growth rate, over 1 year",_Z,Not applicable,H,OECD harmonised,2009-12,,12.00161,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),Composite leading indicators,I,IND,India,M,Monthly,LI,Composite leading indicator (CLI),IX,Index,_Z,Not applicable,TR,Trend restored,GY,"Growth rate, over 1 year",_Z,Not applicable,H,OECD harmonised,2010-01,,12.04432,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),Composite leading indicators,I,IND,India,M,Monthly,LI,Composite leading indicator (CLI),IX,Index,_Z,Not applicable,TR,Trend restored,GY,"Growth rate, over 1 year",_Z,Not applicable,H,OECD harmonised,2010-02,,11.94409,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),Composite leading indicators,I,IND,India,M,Monthly,LI,Composite leading indicator (CLI),IX,Index,_Z,Not applicable,TR,Trend restored,GY,"Growth rate, over 1 year",_Z,Not applicable,H,OECD harmonised,2010-03,,11.71714,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),Composite leading indicators,I,IND,India,M,Monthly,LI,Composite leading indicator (CLI),IX,Index,_Z,Not applicable,TR,Trend restored,GY,"Growth rate, over 1 year",_Z,Not applicable,H,OECD harmonised,2010-04,,11.38464,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),Composite leading indicators,I,IND,India,M,Monthly,LI,Composite leading indicator (CLI),IX,Index,_Z,Not applicable,TR,Trend restored,GY,"Growth rate, over 1 year",_Z,Not applicable,H,OECD harmonised,2010-05,,10.97084,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),Composite leading indicators,I,IND,India,M,Monthly,LI,Composite leading indicator (CLI),IX,Index,_Z,Not applicable,TR,Trend restored,GY,"Growth rate, over 1 year",_Z,Not applicable,H,OECD harmonised,2010-06,,10.50322,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),Composite leading indicators,I,IND,India,M,Monthly,LI,Composite leading indicator (CLI),IX,Index,_Z,Not applicable,TR,Trend restored,GY,"Growth rate, over 1 year",_Z,Not applicable,H,OECD harmonised,2010-07,,10.00318,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),Composite leading indicators,I,IND,India,M,Monthly,LI,Composite leading indicator (CLI),IX,Index,_Z,Not applicable,TR,Trend restored,GY,"Growth rate, over 1 year",_Z,Not applicable,H,OECD harmonised,2010-08,,9.487849,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),Composite leading indicators,I,IND,India,M,Monthly,LI,Composite leading indicator (CLI),IX,Index,_Z,Not applicable,TR,Trend restored,GY,"Growth rate, over 1 year",_Z,Not applicable,H,OECD harmonised,2010-09,,8.969858,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),Composite leading indicators,I,IND,India,M,Monthly,LI,Composite leading indicator (CLI),IX,Index,_Z,Not applicable,TR,Trend restored,GY,"Growth rate, over 1 year",_Z,Not applicable,H,OECD harmonised,2010-10,,8.456831,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),Composite leading indicators,I,IND,India,M,Monthly,LI,Composite leading indicator (CLI),IX,Index,_Z,Not applicable,TR,Trend restored,GY,"Growth rate, over 1 year",_Z,Not applicable,H,OECD harmonised,2010-11,,7.953965,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),Composite leading indicators,I,IND,India,M,Monthly,LI,Composite leading indicator (CLI),IX,Index,_Z,Not applicable,TR,Trend restored,GY,"Growth rate, over 1 year",_Z,Not applicable,H,OECD harmonised,2010-12,,7.467578,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),Composite leading indicators,I,IND,India,M,Monthly,LI,Composite leading indicator (CLI),IX,Index,_Z,Not applicable,TR,Trend restored,GY,"Growth rate, over 1 year",_Z,Not applicable,H,OECD harmonised,2011-01,,7.001052,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),Composite leading indicators,I,IND,India,M,Monthly,LI,Composite leading indicator (CLI),IX,Index,_Z,Not applicable,TR,Trend restored,GY,"Growth rate, over 1 year",_Z,Not applicable,H,OECD harmonised,2011-02,,6.557938,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),Composite leading indicators,I,IND,India,M,Monthly,LI,Composite leading indicator (CLI),IX,Index,_Z,Not applicable,TR,Trend restored,IX,Index,_Z,Not applicable,H,OECD harmonised,1996-10,,28.97382,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),Composite leading indicators,I,IND,India,M,Monthly,LI,Composite leading indicator (CLI),IX,Index,_Z,Not applicable,TR,Trend restored,IX,Index,_Z,Not applicable,H,OECD harmonised,1996-11,,29.05256,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),Composite leading indicators,I,IND,India,M,Monthly,LI,Composite leading indicator (CLI),IX,Index,_Z,Not applicable,TR,Trend restored,IX,Index,_Z,Not applicable,H,OECD harmonised,1996-12,,29.13884,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),Composite leading indicators,I,IND,India,M,Monthly,LI,Composite leading indicator (CLI),IX,Index,_Z,Not applicable,TR,Trend restored,IX,Index,_Z,Not applicable,H,OECD harmonised,1997-01,,29.23281,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),Composite leading indicators,I,IND,India,M,Monthly,LI,Composite leading indicator (CLI),IX,Index,_Z,Not applicable,TR,Trend restored,IX,Index,_Z,Not applicable,H,OECD harmonised,1997-02,,29.33344,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),Composite leading indicators,I,IND,India,M,Monthly,LI,Composite leading indicator (CLI),IX,Index,_Z,Not applicable,NOR,Normalized,IX,Index,_Z,Not applicable,H,OECD harmonised,2006-03,,99.64153,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),Composite leading indicators,I,IND,India,M,Monthly,LI,Composite leading indicator (CLI),IX,Index,_Z,Not applicable,NOR,Normalized,IX,Index,_Z,Not applicable,H,OECD harmonised,2006-04,,99.70311,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),Composite leading indicators,I,IND,India,M,Monthly,LI,Composite leading indicator (CLI),IX,Index,_Z,Not applicable,NOR,Normalized,IX,Index,_Z,Not applicable,H,OECD harmonised,2010-10,,102.4017,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),Composite leading indicators,I,IND,India,M,Monthly,LI,Composite leading indicator (CLI),IX,Index,_Z,Not applicable,NOR,Normalized,IX,Index,_Z,Not applicable,H,OECD harmonised,2010-11,,102.3176,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),Composite leading indicators,I,IND,India,M,Monthly,LI,Composite leading indicator (CLI),IX,Index,_Z,Not applicable,NOR,Normalized,IX,Index,_Z,Not applicable,H,OECD harmonised,2010-12,,102.2145,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),Composite leading indicators,I,IND,India,M,Monthly,LI,Composite leading indicator (CLI),IX,Index,_Z,Not applicable,TR,Trend restored,IX,Index,_Z,Not applicable,H,OECD harmonised,2025-06,,176.9784,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),Composite leading indicators,I,IND,India,M,Monthly,LI,Composite leading indicator (CLI),IX,Index,_Z,Not applicable,TR,Trend restored,IX,Index,_Z,Not applicable,H,OECD harmonised,2025-07,,178.3046,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),Composite leading indicators,I,IND,India,M,Monthly,LI,Composite leading indicator (CLI),IX,Index,_Z,Not applicable,TR,Trend restored,IX,Index,_Z,Not applicable,H,OECD harmonised,2025-08,,179.6582,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),Composite leading indicators,I,IND,India,M,Monthly,LI,Composite leading indicator (CLI),IX,Index,_Z,Not applicable,TR,Trend restored,IX,Index,_Z,Not applicable,H,OECD harmonised,2025-09,,181.034,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),Composite leading indicators,I,IND,India,M,Monthly,LI,Composite leading indicator (CLI),IX,Index,_Z,Not applicable,TR,Trend restored,IX,Index,_Z,Not applicable,H,OECD harmonised,2025-10,,182.4267,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),Composite leading indicators,I,IND,India,M,Monthly,LI,Composite leading indicator (CLI),IX,Index,_Z,Not applicable,TR,Trend restored,IX,Index,_Z,Not applicable,H,OECD harmonised,2025-11,,183.8288,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),Composite leading indicators,I,IND,India,M,Monthly,LI,Composite leading indicator (CLI),IX,Index,_Z,Not applicable,TR,Trend restored,IX,Index,_Z,Not applicable,H,OECD harmonised,1999-09,,34.54416,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),Composite leading indicators,I,IND,India,M,Monthly,LI,Composite leading indicator (CLI),IX,Index,_Z,Not applicable,TR,Trend restored,IX,Index,_Z,Not applicable,H,OECD harmonised,1999-10,,34.82341,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),Composite leading indicators,I,IND,India,M,Monthly,LI,Composite leading indicator (CLI),IX,Index,_Z,Not applicable,TR,Trend restored,IX,Index,_Z,Not applicable,H,OECD harmonised,1999-11,,35.08461,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),Composite leading indicators,I,IND,India,M,Monthly,LI,Composite leading indicator (CLI),IX,Index,_Z,Not applicable,TR,Trend restored,IX,Index,_Z,Not applicable,H,OECD harmonised,1999-12,,35.3204,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),Composite leading indicators,I,IND,India,M,Monthly,LI,Composite leading indicator (CLI),IX,Index,_Z,Not applicable,TR,Trend restored,IX,Index,_Z,Not applicable,H,OECD harmonised,2000-01,,35.52451,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),Composite leading indicators,I,IND,India,M,Monthly,LI,Composite leading indicator (CLI),IX,Index,_Z,Not applicable,TR,Trend restored,IX,Index,_Z,Not applicable,H,OECD harmonised,2000-02,,35.69418,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),Composite leading indicators,I,IND,India,M,Monthly,LI,Composite leading indicator (CLI),IX,Index,_Z,Not applicable,TR,Trend restored,IX,Index,_Z,Not applicable,H,OECD harmonised,2000-03,,35.82966,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),Composite leading indicators,I,IND,India,M,Monthly,LI,Composite leading indicator (CLI),IX,Index,_Z,Not applicable,TR,Trend restored,IX,Index,_Z,Not applicable,H,OECD harmonised,2000-04,,35.93384,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),Composite leading indicators,I,IND,India,M,Monthly,LI,Composite leading indicator (CLI),IX,Index,_Z,Not applicable,TR,Trend restored,IX,Index,_Z,Not applicable,H,OECD harmonised,2000-05,,36.0119,,A,Normal value,0,Units,2,Two,,
